z,val,err,probe,type,RA,DEC
0.4997,41.306193,0.139943,quasar,mu,,
1.4554,45.754675,0.542867,quasar,mu,,
0.699,43.611614,0.164536,quasar,mu,,
1.2463,48.736566,0.267715,quasar,mu,,
1.6573,44.041532,0.205673,quasar,mu,,
2.196,46.44653,1.233908,quasar,mu,,
1.4428,43.859154,0.297575,quasar,mu,,
1.864,42.54457,0.343284,quasar,mu,,
1.9752,46.46022,0.422938,quasar,mu,,
2.0347,44.777758,0.401974,quasar,mu,,
1.2968,45.509462,0.279412,quasar,mu,,
1.1109,45.5416,0.163595,quasar,mu,,
2.0336,48.126397,0.812682,quasar,mu,,
1.964,47.229523,0.32892,quasar,mu,,
1.8871,44.894497,0.386465,quasar,mu,,
1.3366,46.501632,0.381506,quasar,mu,,
1.2882,45.195412,0.199889,quasar,mu,,
1.4073,43.857521,0.231815,quasar,mu,,
2.455,44.319229,0.624451,quasar,mu,,
1.5563,44.376537,0.299835,quasar,mu,,
2.123,44.409581,0.396718,quasar,mu,,
1.2348,43.627061,0.186294,quasar,mu,,
2.699,45.977929,0.613234,quasar,mu,,
0.471,42.049121,0.172785,quasar,mu,,
0.3525,41.712049,0.496899,quasar,mu,,
1.0665,43.72195,0.146402,quasar,mu,,
1.7535,44.726455,0.376074,quasar,mu,,
0.7661,44.043193,0.169145,quasar,mu,,
0.6984,43.036855,0.199644,quasar,mu,,
2.4978,45.621282,0.70036,quasar,mu,,
2.288,45.43774,0.436589,quasar,mu,,
1.3212,45.515569,0.284519,quasar,mu,,
0.3726,40.984811,0.119549,quasar,mu,,
1.3553,44.23751,0.418155,quasar,mu,,
1.404,44.259149,0.260039,quasar,mu,,
0.1948,40.240664,0.119784,quasar,mu,,
0.4986,42.396744,0.103266,quasar,mu,,
1.5571,44.009788,0.326918,quasar,mu,,
2.108,44.718823,0.586678,quasar,mu,,
1.6127,46.817429,0.290148,quasar,mu,,
1.7961,45.748878,0.59781,quasar,mu,,
2.0541,46.346949,0.431891,quasar,mu,,
1.5149,44.797089,0.21814,quasar,mu,,
1.8342,48.092521,0.686975,quasar,mu,,
1.4173,39.548446,0.148779,quasar,mu,,
1.5845,45.479724,0.275855,quasar,mu,,
2.96,45.875074,1.453076,quasar,mu,,
1.3548,45.817137,0.291126,quasar,mu,,
2.1158,44.453202,0.678595,quasar,mu,,
1.6118,45.318329,0.243927,quasar,mu,,
2.514,48.568391,1.039516,quasar,mu,,
0.9877,44.832802,0.215332,quasar,mu,,
1.1607,43.810475,0.222233,quasar,mu,,
1.5103,45.629785,0.296426,quasar,mu,,
1.2923,43.383557,0.19806,quasar,mu,,
0.6576,43.603937,0.186709,quasar,mu,,
2.889,44.943805,1.156877,quasar,mu,,
1.5045,45.173149,0.254547,quasar,mu,,
1.5163,47.50444,0.403202,quasar,mu,,
1.318,45.031554,0.304231,quasar,mu,,
1.646,44.845096,0.534655,quasar,mu,,
1.5366,43.313013,0.172426,quasar,mu,,
2.0055,46.978399,0.855927,quasar,mu,,
1.7996,43.125471,0.297462,quasar,mu,,
0.6736,43.385258,0.173221,quasar,mu,,
2.0368,44.267466,0.846379,quasar,mu,,
0.3287,42.031754,0.069744,quasar,mu,,
1.731,38.891108,0.164928,quasar,mu,,
0.9398,43.765822,0.184482,quasar,mu,,
1.857,43.498022,0.240769,quasar,mu,,
0.8147,43.982885,0.217294,quasar,mu,,
0.4385,41.007529,0.186199,quasar,mu,,
1.284,45.298654,0.120717,quasar,mu,,
1.2895,44.216481,0.254659,quasar,mu,,
0.3879,41.511695,0.197614,quasar,mu,,
1.4569,44.769534,0.177108,quasar,mu,,
1.9244,44.07526,0.389309,quasar,mu,,
1.574,48.231668,0.670396,quasar,mu,,
2.64,45.86654,0.304579,quasar,mu,,
1.921,46.400453,0.467619,quasar,mu,,
2.1026,44.40041,0.373741,quasar,mu,,
1.377,46.118886,0.45394,quasar,mu,,
0.629,42.349016,0.146942,quasar,mu,,
0.8436,45.292741,0.17695,quasar,mu,,
1.3971,46.057731,0.433646,quasar,mu,,
1.585,45.223558,0.394504,quasar,mu,,
0.5772,40.969277,0.122202,quasar,mu,,
2.1226,46.178909,0.491268,quasar,mu,,
0.896,44.145219,0.147557,quasar,mu,,
1.123,44.244856,0.193295,quasar,mu,,
1.75,45.777538,0.587545,quasar,mu,,
2.319,45.768258,0.571116,quasar,mu,,
1.5652,44.291712,0.265489,quasar,mu,,
1.0072,44.523703,0.150027,quasar,mu,,
0.6559,42.468352,0.109328,quasar,mu,,
1.1651,46.867432,0.295643,quasar,mu,,
0.902,42.314367,0.144963,quasar,mu,,
1.5935,44.872732,0.571327,quasar,mu,,
1.0864,44.47227,0.15374,quasar,mu,,
1.7613,50.678573,0.489995,quasar,mu,,
1.5855,43.509731,0.414134,quasar,mu,,
0.876,42.749991,0.156955,quasar,mu,,
1.5795,46.861948,0.511029,quasar,mu,,
1.8089,46.07849,0.242804,quasar,mu,,
0.623,42.189149,0.209869,quasar,mu,,
0.8763,45.100979,0.134515,quasar,mu,,
0.812,43.733985,0.180632,quasar,mu,,
1.4232,44.514203,0.274444,quasar,mu,,
1.6352,48.608261,0.520569,quasar,mu,,
2.358,45.435099,0.301371,quasar,mu,,
1.758,45.453685,0.424556,quasar,mu,,
1.5964,46.622324,0.541689,quasar,mu,,
1.249,47.756859,0.422436,quasar,mu,,
0.837,44.703631,0.268043,quasar,mu,,
0.5829,43.335499,0.151845,quasar,mu,,
0.9704,43.159386,0.222044,quasar,mu,,
1.185,45.882607,0.114516,quasar,mu,,
1.3766,44.201021,0.333146,quasar,mu,,
2.639,43.594911,0.595493,quasar,mu,,
1.962,44.656273,0.368638,quasar,mu,,
1.0749,43.105134,0.182986,quasar,mu,,
1.0064,42.148903,0.162434,quasar,mu,,
0.841,45.305062,0.288317,quasar,mu,,
2.425,46.292899,0.822562,quasar,mu,,
1.2672,46.866575,0.432738,quasar,mu,,
1.8717,45.185095,0.715227,quasar,mu,,
2.161,44.214351,0.959849,quasar,mu,,
0.4921,42.650199,0.105082,quasar,mu,,
1.134,44.477132,0.282069,quasar,mu,,
1.168,43.280665,0.247183,quasar,mu,,
1.7795,44.074154,0.317217,quasar,mu,,
1.9705,45.14666,0.950024,quasar,mu,,
1.26,44.754741,0.161382,quasar,mu,,
0.945,42.451596,0.192679,quasar,mu,,
0.715,43.321331,0.177592,quasar,mu,,
2.708,47.316301,0.602962,quasar,mu,,
0.7451,44.036775,0.176135,quasar,mu,,
2.093,41.158624,0.271437,quasar,mu,,
1.0837,45.640661,0.180164,quasar,mu,,
0.9641,46.809452,0.314355,quasar,mu,,
1.226,42.357198,0.224746,quasar,mu,,
0.727,42.911444,0.193674,quasar,mu,,
0.351,43.554005,0.173522,quasar,mu,,
1.0134,40.867819,0.089673,quasar,mu,,
0.2291,39.025956,0.159825,quasar,mu,,
0.4716,44.781909,0.418269,quasar,mu,,
0.772,43.240884,0.181844,quasar,mu,,
2.455,48.543589,0.878447,quasar,mu,,
0.9981,45.215477,0.246783,quasar,mu,,
1.501,45.341182,0.186074,quasar,mu,,
1.1696,47.02266,0.208675,quasar,mu,,
0.5623,40.623443,0.119197,quasar,mu,,
1.5041,44.698128,0.158186,quasar,mu,,
2.119,42.777421,0.29789,quasar,mu,,
2.387,44.637478,1.003409,quasar,mu,,
0.473,41.782114,0.232846,quasar,mu,,
0.8908,43.566473,0.083942,quasar,mu,,
1.7513,45.641604,0.435868,quasar,mu,,
0.9114,46.185096,0.22179,quasar,mu,,
2.513,45.109818,0.586832,quasar,mu,,
0.907,43.956369,0.13282,quasar,mu,,
1.4655,45.140156,0.279907,quasar,mu,,
1.1119,42.917008,0.149064,quasar,mu,,
1.0319,41.843056,0.167821,quasar,mu,,
0.3853,44.091018,0.100373,quasar,mu,,
0.6635,44.544974,0.263574,quasar,mu,,
0.8507,43.783487,0.122658,quasar,mu,,
0.6387,42.02101,0.115017,quasar,mu,,
1.0833,43.995178,0.139079,quasar,mu,,
1.1456,45.366889,0.331895,quasar,mu,,
0.625,42.966573,0.153761,quasar,mu,,
1.2846,44.482503,0.216902,quasar,mu,,
2.555,45.172911,1.159974,quasar,mu,,
0.703,41.768003,0.078221,quasar,mu,,
2.498,45.630701,0.405904,quasar,mu,,
1.9466,43.401212,0.344175,quasar,mu,,
0.5035,42.106373,0.291227,quasar,mu,,
0.1671,39.511776,0.086647,quasar,mu,,
1.894,45.081308,0.342481,quasar,mu,,
1.7231,43.046767,0.229438,quasar,mu,,
0.9677,46.630612,0.222744,quasar,mu,,
1.522,46.046618,0.39714,quasar,mu,,
0.4438,39.791928,0.163493,quasar,mu,,
0.397,42.970315,0.108878,quasar,mu,,
1.1119,44.048194,0.106949,quasar,mu,,
2.1425,43.792458,0.598019,quasar,mu,,
2.212,46.858207,0.849492,quasar,mu,,
2.835,46.417452,0.658098,quasar,mu,,
0.4663,43.7001,0.264123,quasar,mu,,
1.446,46.826579,0.462932,quasar,mu,,
2.944,46.274271,0.683453,quasar,mu,,
1.5718,45.092674,0.352632,quasar,mu,,
1.2046,40.320637,0.176317,quasar,mu,,
1.8201,41.613601,0.348206,quasar,mu,,
1.7256,43.288462,0.276996,quasar,mu,,
1.1021,46.938346,0.274923,quasar,mu,,
1.095,47.190915,0.328423,quasar,mu,,
2.312,45.861768,0.552926,quasar,mu,,
1.024,43.736281,0.15898,quasar,mu,,
0.945,42.245439,0.198327,quasar,mu,,
0.656,41.556366,0.168974,quasar,mu,,
0.7202,44.6499,0.135116,quasar,mu,,
1.7674,45.647576,0.180504,quasar,mu,,
1.528,45.137938,0.663639,quasar,mu,,
2.266,46.290956,0.53541,quasar,mu,,
1.5873,44.18897,0.189076,quasar,mu,,
2.179,48.01192,1.130517,quasar,mu,,
2.607,44.009806,0.435489,quasar,mu,,
1.74,42.431492,0.254935,quasar,mu,,
0.765,42.455097,0.369634,quasar,mu,,
1.9429,45.836764,0.745358,quasar,mu,,
0.548,41.482771,0.206521,quasar,mu,,
2.205,47.406557,0.492402,quasar,mu,,
1.6152,44.64484,0.457374,quasar,mu,,
1.6201,45.729625,0.249091,quasar,mu,,
0.939,46.541604,0.209258,quasar,mu,,
1.521,45.088226,0.312168,quasar,mu,,
1.945,45.090904,0.3868,quasar,mu,,
2.13,45.65423,0.756065,quasar,mu,,
0.2623,42.422442,0.099291,quasar,mu,,
1.8824,45.459984,0.694516,quasar,mu,,
2.959,47.449661,0.457302,quasar,mu,,
1.3654,42.730812,0.221273,quasar,mu,,
3.0353,49.312918,0.653881,quasar,mu,,
1.7226,45.878165,0.401303,quasar,mu,,
0.5585,39.623084,0.14247,quasar,mu,,
1.3948,44.511302,0.280024,quasar,mu,,
0.7661,45.578989,0.1838,quasar,mu,,
0.785,42.961445,0.189041,quasar,mu,,
0.8491,44.397375,0.175439,quasar,mu,,
0.4092,40.816133,0.15309,quasar,mu,,
2.376,44.283197,0.653734,quasar,mu,,
2.189,44.892201,0.2098,quasar,mu,,
2.389,44.837285,0.769265,quasar,mu,,
0.953,41.938473,0.143888,quasar,mu,,
0.9779,46.438625,0.316106,quasar,mu,,
1.2166,47.463585,0.339925,quasar,mu,,
1.9605,49.884354,0.635477,quasar,mu,,
0.646,43.493278,0.381416,quasar,mu,,
0.99,42.695335,0.201769,quasar,mu,,
1.735,43.417617,0.081298,quasar,mu,,
2.533,45.215668,0.33705,quasar,mu,,
0.1545,40.070363,0.069427,quasar,mu,,
1.4615,44.167564,0.149499,quasar,mu,,
1.919,45.62034,0.47388,quasar,mu,,
1.2647,44.527105,0.224297,quasar,mu,,
2.042,46.754519,0.380584,quasar,mu,,
0.176,39.825621,0.073653,quasar,mu,,
1.283,42.538519,0.199258,quasar,mu,,
2.054,46.899642,0.846359,quasar,mu,,
1.9286,47.186944,0.512991,quasar,mu,,
0.9824,42.655469,0.105489,quasar,mu,,
0.786,44.438167,0.181395,quasar,mu,,
0.4633,47.500688,0.660151,quasar,mu,,
1.874,45.042248,0.253088,quasar,mu,,
1.0002,43.852366,0.129247,quasar,mu,,
2.228,45.530954,0.494117,quasar,mu,,
1.902,45.580749,0.421049,quasar,mu,,
1.0374,42.346124,0.123514,quasar,mu,,
0.2717,41.879784,0.171681,quasar,mu,,
1.958,46.063093,0.706713,quasar,mu,,
1.2511,43.554878,0.150161,quasar,mu,,
1.2118,50.03279,0.394165,quasar,mu,,
0.416,43.282758,0.164283,quasar,mu,,
1.5479,46.029724,0.493769,quasar,mu,,
1.0716,45.38761,0.225438,quasar,mu,,
1.3472,43.449707,0.267835,quasar,mu,,
1.8056,44.112659,0.28164,quasar,mu,,
0.837,45.631476,0.321352,quasar,mu,,
2.2973,43.803244,0.32467,quasar,mu,,
2.06,45.944602,0.774553,quasar,mu,,
1.4994,45.481612,0.393295,quasar,mu,,
1.235,45.730427,0.348808,quasar,mu,,
0.644,43.939544,0.184842,quasar,mu,,
1.2221,44.996248,0.241772,quasar,mu,,
1.1297,43.349706,0.170712,quasar,mu,,
1.787,46.262444,0.785241,quasar,mu,,
2.19,41.225767,0.276991,quasar,mu,,
1.162,45.521289,0.254802,quasar,mu,,
0.776,44.675018,0.151268,quasar,mu,,
2.4427,42.305721,0.412248,quasar,mu,,
1.088,43.691593,0.193068,quasar,mu,,
2.148,43.379685,0.257146,quasar,mu,,
1.6058,45.535387,0.351578,quasar,mu,,
0.3477,42.078115,0.19656,quasar,mu,,
1.6756,42.5654,0.176888,quasar,mu,,
0.8034,43.026969,0.119141,quasar,mu,,
1.1635,45.475232,0.329931,quasar,mu,,
2.25,46.142098,1.107291,quasar,mu,,
1.551,46.347066,0.371523,quasar,mu,,
0.9541,43.829048,0.238635,quasar,mu,,
1.096,42.928204,0.198888,quasar,mu,,
1.1814,44.919384,0.177545,quasar,mu,,
0.688,43.607475,0.198875,quasar,mu,,
3.341,46.123547,1.462384,quasar,mu,,
1.208,45.805463,0.310847,quasar,mu,,
1.1276,43.835799,0.20009,quasar,mu,,
1.931,46.815374,0.50608,quasar,mu,,
0.6682,40.773269,0.147157,quasar,mu,,
1.997,45.454995,0.299,quasar,mu,,
0.3375,44.225518,0.086285,quasar,mu,,
0.9617,45.419425,0.127156,quasar,mu,,
2.337,42.238976,0.276612,quasar,mu,,
1.471,45.280908,0.37799,quasar,mu,,
1.579,44.755967,0.270771,quasar,mu,,
2.267,45.670984,1.21807,quasar,mu,,
0.978,44.576066,0.236715,quasar,mu,,
1.0949,44.131542,0.143051,quasar,mu,,
0.752,42.716089,0.224356,quasar,mu,,
1.084,44.479777,0.130158,quasar,mu,,
1.149,44.701145,0.260168,quasar,mu,,
0.89,44.471423,0.273201,quasar,mu,,
0.985,42.413934,0.14865,quasar,mu,,
1.5928,43.567117,0.167008,quasar,mu,,
1.771,45.743441,0.351546,quasar,mu,,
0.6404,43.094428,0.180655,quasar,mu,,
0.3239,41.81045,0.139864,quasar,mu,,
1.437,45.131864,0.368598,quasar,mu,,
0.7926,45.143444,0.315059,quasar,mu,,
1.4983,47.438885,0.59192,quasar,mu,,
0.735,43.061505,0.192516,quasar,mu,,
1.4381,45.636327,0.543797,quasar,mu,,
1.159,41.239333,0.189543,quasar,mu,,
0.7073,44.126327,0.111963,quasar,mu,,
1.253,45.848768,0.371073,quasar,mu,,
0.4983,42.048851,0.135886,quasar,mu,,
0.3767,41.872285,0.124044,quasar,mu,,
1.2344,46.923403,0.354858,quasar,mu,,
1.77,45.686106,0.696323,quasar,mu,,
0.4683,44.648017,0.620444,quasar,mu,,
1.5987,45.2286,0.457,quasar,mu,,
3.233,50.414726,0.689374,quasar,mu,,
1.2664,44.24663,0.323953,quasar,mu,,
2.783,45.104735,0.894658,quasar,mu,,
2.578,45.474352,0.927136,quasar,mu,,
1.3757,47.24084,0.545284,quasar,mu,,
1.9321,45.776034,0.329444,quasar,mu,,
0.165,36.036743,0.2108,quasar,mu,,
0.911,43.267584,0.19867,quasar,mu,,
1.1423,43.511074,0.166481,quasar,mu,,
2.293,47.831039,0.782188,quasar,mu,,
0.7843,46.853807,0.187935,quasar,mu,,
0.8468,48.338721,0.241428,quasar,mu,,
1.162,46.972435,0.205688,quasar,mu,,
2.97,44.537527,1.278737,quasar,mu,,
0.9743,46.012881,0.218279,quasar,mu,,
0.892,44.216961,0.254683,quasar,mu,,
0.9006,44.965146,0.260756,quasar,mu,,
1.0702,42.05754,0.147314,quasar,mu,,
0.6633,41.573744,0.170385,quasar,mu,,
0.8367,44.128415,0.192693,quasar,mu,,
1.21,44.846605,0.287762,quasar,mu,,
1.5291,46.963552,0.517276,quasar,mu,,
2.333,44.962245,0.350985,quasar,mu,,
1.506,45.350006,0.361165,quasar,mu,,
1.6712,45.451978,0.456816,quasar,mu,,
1.7547,48.043974,0.353564,quasar,mu,,
1.3951,45.130567,0.280393,quasar,mu,,
0.6411,44.093367,0.185074,quasar,mu,,
2.318,44.702588,0.656236,quasar,mu,,
2.343,46.085086,0.429579,quasar,mu,,
0.578,41.073004,0.180068,quasar,mu,,
0.996,41.522309,0.168998,quasar,mu,,
0.5864,41.700427,0.092472,quasar,mu,,
0.9454,44.434561,0.222017,quasar,mu,,
1.1519,43.81296,0.217853,quasar,mu,,
0.9103,42.039596,0.144993,quasar,mu,,
1.1895,45.970122,0.157834,quasar,mu,,
1.7928,46.54595,0.273872,quasar,mu,,
0.729,41.530733,0.240341,quasar,mu,,
1.6466,45.195175,0.263926,quasar,mu,,
2.618,46.797552,1.09958,quasar,mu,,
1.941,45.78221,0.570224,quasar,mu,,
1.3532,46.524979,0.41681,quasar,mu,,
0.962,42.945471,0.148225,quasar,mu,,
2.256,44.526559,0.736515,quasar,mu,,
1.9005,46.027345,0.694921,quasar,mu,,
0.6542,43.345017,0.16688,quasar,mu,,
1.4993,45.996752,0.441003,quasar,mu,,
0.7942,42.77693,0.140547,quasar,mu,,
1.19,45.038671,0.290932,quasar,mu,,
1.7966,45.037143,0.707949,quasar,mu,,
0.7552,41.208255,0.132479,quasar,mu,,
0.2864,38.528831,0.133292,quasar,mu,,
0.567,43.651244,0.293492,quasar,mu,,
1.3468,46.343627,0.323384,quasar,mu,,
1.7873,45.392264,0.257314,quasar,mu,,
0.8811,45.117234,0.220954,quasar,mu,,
2.479,46.636893,1.073662,quasar,mu,,
2.422,46.167197,0.398366,quasar,mu,,
1.332,44.335266,0.312099,quasar,mu,,
2.684,44.926633,0.946051,quasar,mu,,
2.759,45.486657,0.391231,quasar,mu,,
0.7569,43.004557,0.17513,quasar,mu,,
2.886,44.34748,1.065672,quasar,mu,,
0.941,42.404211,0.14961,quasar,mu,,
2.262,45.843112,0.623716,quasar,mu,,
2.62,47.599416,1.123829,quasar,mu,,
1.6678,43.924819,0.259907,quasar,mu,,
1.6392,43.736861,0.203083,quasar,mu,,
1.1858,44.764587,0.138806,quasar,mu,,
0.8247,45.027654,0.153275,quasar,mu,,
0.7654,45.381345,0.207329,quasar,mu,,
2.768,44.350074,0.469671,quasar,mu,,
2.052,43.26311,0.076953,quasar,mu,,
1.798,47.971572,0.343716,quasar,mu,,
1.3505,46.045108,0.345641,quasar,mu,,
2.386,44.480064,0.624955,quasar,mu,,
1.5189,43.518742,0.349483,quasar,mu,,
1.1581,44.032179,0.194526,quasar,mu,,
1.9257,46.575873,0.702648,quasar,mu,,
1.3576,44.898165,0.335297,quasar,mu,,
3.3386,45.705568,1.016531,quasar,mu,,
1.2725,46.16967,0.299841,quasar,mu,,
2.171,46.105505,0.304914,quasar,mu,,
1.6084,45.948861,0.349694,quasar,mu,,
1.6209,47.855009,0.493096,quasar,mu,,
2.36,46.731195,0.852022,quasar,mu,,
2.051,45.278158,0.810527,quasar,mu,,
0.7336,43.838323,0.129523,quasar,mu,,
1.0396,44.252602,0.267426,quasar,mu,,
0.609,41.106422,0.15084,quasar,mu,,
0.791,43.278884,0.163911,quasar,mu,,
0.3749,43.223759,0.155035,quasar,mu,,
0.6888,42.926604,0.093871,quasar,mu,,
2.32,45.247741,1.102421,quasar,mu,,
2.359,45.080644,0.853007,quasar,mu,,
2.505,45.015629,0.479112,quasar,mu,,
2.808,48.134456,0.657955,quasar,mu,,
0.8538,42.644552,0.095867,quasar,mu,,
2.278,47.052448,0.796721,quasar,mu,,
0.7704,45.651848,0.265437,quasar,mu,,
1.9211,44.650877,0.410483,quasar,mu,,
0.712,42.023337,0.163555,quasar,mu,,
2.502,44.764752,0.792484,quasar,mu,,
1.816,44.058987,0.207614,quasar,mu,,
0.8028,42.312401,0.171776,quasar,mu,,
0.84,43.245622,0.107923,quasar,mu,,
1.3449,44.823626,0.188641,quasar,mu,,
0.6492,42.304726,0.169413,quasar,mu,,
1.0409,44.2571,0.148257,quasar,mu,,
2.161,45.232147,0.506697,quasar,mu,,
0.2359,39.681293,0.092766,quasar,mu,,
2.655,45.705896,0.411057,quasar,mu,,
1.0526,43.003023,0.180851,quasar,mu,,
0.8392,42.892388,0.119466,quasar,mu,,
1.3632,48.504885,0.523918,quasar,mu,,
2.1871,45.807623,0.300744,quasar,mu,,
1.485,43.419003,0.200806,quasar,mu,,
2.521,46.664451,0.717645,quasar,mu,,
1.411,45.609012,0.153573,quasar,mu,,
0.6041,43.297922,0.153751,quasar,mu,,
0.5123,43.352847,0.24435,quasar,mu,,
0.7079,43.02367,0.193555,quasar,mu,,
1.026,46.703493,0.227224,quasar,mu,,
0.8035,48.879211,0.297471,quasar,mu,,
0.2916,41.932728,0.219352,quasar,mu,,
1.983,47.302677,0.56659,quasar,mu,,
2.467,45.194234,0.585307,quasar,mu,,
2.326,45.801413,0.874431,quasar,mu,,
1.247,47.671921,0.251533,quasar,mu,,
1.2963,44.937775,0.198282,quasar,mu,,
0.67,41.76034,0.142767,quasar,mu,,
0.382,39.184906,0.128445,quasar,mu,,
0.3709,39.563873,0.1505,quasar,mu,,
1.0851,41.773415,0.170851,quasar,mu,,
3.046,46.618729,1.403066,quasar,mu,,
2.416,44.939176,0.571633,quasar,mu,,
0.9306,42.822821,0.201417,quasar,mu,,
0.968,44.977168,0.231888,quasar,mu,,
1.357,46.328743,0.409039,quasar,mu,,
0.209,41.050231,0.091641,quasar,mu,,
2.219,44.189362,0.436792,quasar,mu,,
2.587,45.82914,0.438015,quasar,mu,,
1.837,45.753687,0.311764,quasar,mu,,
1.0914,47.969784,0.374263,quasar,mu,,
1.017,44.919905,0.193768,quasar,mu,,
0.4402,44.60987,0.249564,quasar,mu,,
0.5175,43.651422,0.174557,quasar,mu,,
1.7865,44.809276,0.320233,quasar,mu,,
1.0634,46.642773,0.356168,quasar,mu,,
1.973,47.170766,0.236819,quasar,mu,,
1.6047,45.855698,0.242468,quasar,mu,,
0.939,46.445429,0.143878,quasar,mu,,
2.459,45.693951,0.604272,quasar,mu,,
1.4592,45.502739,0.278869,quasar,mu,,
1.892,45.974905,0.689544,quasar,mu,,
0.401,40.913643,0.207188,quasar,mu,,
1.6,44.419177,0.444243,quasar,mu,,
1.3437,43.057093,0.116733,quasar,mu,,
1.0419,42.553916,0.135421,quasar,mu,,
0.708,42.908416,0.182347,quasar,mu,,
0.9375,42.685813,0.077099,quasar,mu,,
1.1642,45.80331,0.30342,quasar,mu,,
1.703,45.485951,0.478889,quasar,mu,,
1.5405,45.636989,0.28779,quasar,mu,,
1.2215,44.621463,0.135652,quasar,mu,,
0.897,42.880672,0.142372,quasar,mu,,
0.9918,40.399888,0.147061,quasar,mu,,
2.0476,44.132873,0.114743,quasar,mu,,
1.7836,44.94556,0.353722,quasar,mu,,
1.088,45.69825,0.188471,quasar,mu,,
0.9894,45.818108,0.251532,quasar,mu,,
1.109,43.398079,0.167405,quasar,mu,,
1.4794,45.292489,0.46691,quasar,mu,,
1.6803,45.298291,0.288871,quasar,mu,,
1.9,44.531254,0.141212,quasar,mu,,
0.7163,43.779246,0.145545,quasar,mu,,
2.042,44.625672,0.204363,quasar,mu,,
1.0649,44.28116,0.176771,quasar,mu,,
1.2339,42.078323,0.191447,quasar,mu,,
1.1883,44.750846,0.20249,quasar,mu,,
1.026,43.89609,0.1779,quasar,mu,,
1.8039,48.847034,0.77687,quasar,mu,,
0.3158,39.751359,0.137227,quasar,mu,,
1.16,45.201145,0.256662,quasar,mu,,
2.534,45.213123,0.619403,quasar,mu,,
3.173,45.059869,1.01932,quasar,mu,,
1.4811,45.447863,0.20016,quasar,mu,,
2.717,45.947979,1.362107,quasar,mu,,
1.1296,45.088605,0.320085,quasar,mu,,
1.6643,45.639698,0.239349,quasar,mu,,
0.7925,43.979336,0.155989,quasar,mu,,
1.884,43.87154,0.324687,quasar,mu,,
1.034,40.609095,0.1396,quasar,mu,,
2.516,45.422509,0.41845,quasar,mu,,
1.8586,45.853037,0.565803,quasar,mu,,
1.5603,45.784743,0.344345,quasar,mu,,
1.1401,44.35716,0.224258,quasar,mu,,
0.9667,42.324846,0.071203,quasar,mu,,
1.1351,45.788118,0.255768,quasar,mu,,
0.6075,43.023624,0.122077,quasar,mu,,
2.164,46.126317,0.671331,quasar,mu,,
1.5739,46.930125,0.442784,quasar,mu,,
2.437,44.445996,1.350682,quasar,mu,,
1.929,47.021566,0.299611,quasar,mu,,
1.1558,43.367838,0.183407,quasar,mu,,
1.361,45.624559,0.138423,quasar,mu,,
0.4764,43.619338,0.099263,quasar,mu,,
0.3722,40.440092,0.160126,quasar,mu,,
0.8071,46.220597,0.296083,quasar,mu,,
2.0543,46.053715,0.402171,quasar,mu,,
0.5385,44.109788,0.164502,quasar,mu,,
0.717,41.441433,0.156608,quasar,mu,,
0.558,45.387062,0.539817,quasar,mu,,
2.42,46.776051,0.93533,quasar,mu,,
2.534,44.634742,0.743071,quasar,mu,,
3.035,46.525484,0.438139,quasar,mu,,
2.546,47.508325,1.272035,quasar,mu,,
0.9119,44.096963,0.14085,quasar,mu,,
1.151,40.888952,0.178509,quasar,mu,,
0.914,42.150842,0.123143,quasar,mu,,
2.62,48.666902,0.808841,quasar,mu,,
1.4894,45.141726,0.357695,quasar,mu,,
1.775,43.373366,0.340233,quasar,mu,,
0.4493,42.813505,0.189777,quasar,mu,,
0.9167,44.662958,0.197662,quasar,mu,,
1.5818,43.891983,0.239292,quasar,mu,,
1.0755,44.21903,0.214135,quasar,mu,,
0.295,41.621222,0.270257,quasar,mu,,
2.46,46.852219,0.783157,quasar,mu,,
1.7651,46.849599,0.71738,quasar,mu,,
1.063,42.530255,0.164729,quasar,mu,,
2.66,45.615972,0.62329,quasar,mu,,
1.6428,44.005186,0.198248,quasar,mu,,
0.3332,42.105597,0.26822,quasar,mu,,
0.9368,43.429996,0.114638,quasar,mu,,
2.18,44.27919,0.7634,quasar,mu,,
0.3342,40.770419,0.142095,quasar,mu,,
2.1246,45.089481,0.663182,quasar,mu,,
1.727,45.268471,0.417606,quasar,mu,,
1.9998,45.155139,0.488918,quasar,mu,,
0.6277,42.117013,0.157243,quasar,mu,,
0.6485,42.370322,0.200543,quasar,mu,,
1.8542,48.509313,1.269826,quasar,mu,,
1.3655,45.399662,0.252656,quasar,mu,,
0.3058,41.146321,0.093371,quasar,mu,,
0.481,43.38931,0.131134,quasar,mu,,
1.7706,44.4398,0.297246,quasar,mu,,
1.271,42.403205,0.176863,quasar,mu,,
1.9338,45.95176,0.364889,quasar,mu,,
1.5143,46.326578,0.291495,quasar,mu,,
0.73,41.613042,0.152839,quasar,mu,,
0.688,43.542969,0.196245,quasar,mu,,
0.971,44.498533,0.18065,quasar,mu,,
2.325,45.162365,0.800367,quasar,mu,,
0.7763,43.149408,0.142018,quasar,mu,,
1.826,44.162473,0.734338,quasar,mu,,
1.245,42.0365,0.174021,quasar,mu,,
1.0267,42.615978,0.160548,quasar,mu,,
2.565,47.288906,1.449918,quasar,mu,,
2.724,44.885105,0.724784,quasar,mu,,
0.859,42.812163,0.238048,quasar,mu,,
